empty, 0, empty, empty
ab̄c̄d + abc̄d̄ + abcd̄, ac̄d̄ + ab̄c̄ + abd̄, ab̄c̄ + abd̄, empty
ab̄c̄d + abc̄d̄ + abcd̄ + abcd, ac̄d̄ + ab̄c̄ + abd̄ + abc, ab̄c̄ + abd̄ + abc, ac̄d̄ + ab̄c̄ + abc
ab̄c̄d + abc̄d̄ + abcd̄, ac̄d̄ + ab̄c̄ + abd̄ + abc, ab̄c̄ + abd̄, ac̄d̄ + ab̄c̄ + abc
ab̄c̄d + abc̄d̄, ac̄d̄ + ab̄c̄ + abd̄, ab̄c̄ + abd̄, ac̄d̄ + ab̄c̄
ab̄c̄d + abc̄d̄ + abcd, ac̄d̄ + ab̄c̄ + abd̄ + abc, ab̄c̄ + abd̄ + abc, ac̄d̄ + ab̄c̄ + abc
ab̄c̄d + abc̄d̄, ac̄d̄ + ab̄c̄ + abd̄, ab̄c̄ + abd̄, ac̄d̄ + ab̄c̄
ab̄c̄d + abc̄d̄ + abc̄d, ac̄, ac̄, empty
ab̄c̄d + abc̄d̄ + abc̄d + abcd, ac̄ + abd, ac̄ + abd, empty
ab̄c̄d + abc̄d̄ + abc̄d, ac̄ + abd, ac̄, empty
ab̄c̄d + abc̄d̄ + abc̄d + abcd̄, ac̄ + abd̄, ac̄ + abd̄, empty
ab̄c̄d + abc̄d̄ + abc̄d + abcd̄ + abcd, ac̄ + ab, ac̄ + ab, empty
ab̄c̄d + abc̄d̄ + abc̄d + abcd̄, ac̄ + ab, ac̄ + ab, empty
ab̄c̄d + abc̄d̄ + abc̄d, ac̄ + abd̄, ac̄, empty
ab̄c̄d + abc̄d̄ + abc̄d + abcd, ac̄ + ab, ac̄ + ab, empty
ab̄c̄d + abc̄d̄ + abc̄d, ac̄ + ab, ac̄, empty
ab̄c̄d + abc̄d̄, ac̄, ac̄, empty
ab̄c̄d + abc̄d̄ + abcd, ac̄ + abd, ac̄ + abd, empty
ab̄c̄d + abc̄d̄, ac̄, ac̄, empty
ab̄c̄d + abc̄d̄ + abcd̄, ac̄ + abd̄, ac̄ + abd̄, empty
ab̄c̄d + abc̄d̄ + abcd̄ + abcd, ac̄ + ab, ac̄ + ab, empty
ab̄c̄d + abc̄d̄ + abcd̄, ac̄ + ab, ac̄ + ab, empty
ab̄c̄d + abc̄d̄, ac̄ + abd̄, ac̄, empty
ab̄c̄d + abc̄d̄ + abcd, ac̄ + ab, ac̄ + ab, empty
ab̄c̄d + abc̄d̄, ac̄ + ab, ac̄, empty
ab̄c̄d, ab̄c̄, ab̄c̄, empty
ab̄c̄d + abcd, ab̄c̄ + abcd, ab̄c̄ + abcd, empty
ab̄c̄d, ab̄c̄, ab̄c̄, empty
ab̄c̄d + abcd̄, ab̄c̄ + abd̄, ab̄c̄ + abd̄, empty
ab̄c̄d + abcd̄ + abcd, ab̄c̄ + abd̄ + abc, ab̄c̄ + abc, empty
ab̄c̄d + abcd̄, ab̄c̄ + abd̄ + abc, ab̄c̄ + abc, ab̄c̄ + abd̄
ab̄c̄d, ab̄c̄, ab̄c̄, empty
ab̄c̄d + abcd, ab̄c̄ + abc, ab̄c̄ + abc, empty
ab̄c̄d, ab̄c̄, ab̄c̄, empty
ab̄c̄d + abc̄d, ac̄, ac̄, empty
ab̄c̄d + abc̄d + abcd, ac̄ + abd, ac̄ + abd, empty
ab̄c̄d + abc̄d, ac̄ + abd, ac̄, empty
ab̄c̄d + abc̄d + abcd̄, ac̄ + abd̄, ac̄ + abd̄, empty
ab̄c̄d + abc̄d + abcd̄ + abcd, ac̄ + ab, ac̄ + ab, empty
ab̄c̄d + abc̄d + abcd̄, ac̄ + ab, ac̄ + ab, empty
ab̄c̄d + abc̄d, ac̄, ac̄, empty
ab̄c̄d + abc̄d + abcd, ac̄ + ab, ac̄ + ab, empty
ab̄c̄d + abc̄d, ac̄ + ab, ac̄, empty
ab̄c̄d, ac̄, ac̄, empty
ab̄c̄d + abcd, ac̄ + abd, ac̄ + abd, empty
ab̄c̄d, ac̄, ac̄, empty
ab̄c̄d + abcd̄, ac̄ + abd̄, ac̄ + abd̄, empty
ab̄c̄d + abcd̄ + abcd, ac̄ + ab, ac̄ + ab, empty
ab̄c̄d + abcd̄, ac̄ + ab, ac̄ + ab, empty
ab̄c̄d, ac̄, ac̄, empty
ab̄c̄d + abcd, ac̄ + ab, ac̄ + ab, empty
ab̄c̄d, ac̄, ac̄, empty
ab̄c̄d + ab̄cd, ab̄d + ab̄c̄, ab̄d, empty
ab̄c̄d + ab̄cd + abcd, acd + ab̄d + ab̄c̄, acd + ab̄c̄, acd + ab̄d
ab̄c̄d + ab̄cd, acd + ab̄d + ab̄c̄, ab̄d, acd + ab̄c̄
ab̄c̄d + ab̄cd + abcd̄, ab̄d + ab̄c̄ + abcd̄, ab̄d + abcd̄, empty
ab̄c̄d + ab̄cd + abcd̄ + abcd, acd + ab̄d + ab̄c̄ + abc, ab̄d + abc, acd + ab̄c̄ + abc
ab̄c̄d + ab̄cd + abcd̄, acd + ab̄d + ab̄c̄ + abc, ab̄d + abc, acd + ab̄c̄ + abc
ab̄c̄d + ab̄cd, ab̄d + ab̄c̄, ab̄d, empty
ab̄c̄d + ab̄cd + abcd, acd + ab̄d + ab̄c̄ + abc, empty, empty
ab̄c̄d + ab̄cd, acd + ab̄d + ab̄c̄, ab̄d, acd + ab̄c̄
ab̄c̄d + ab̄cd + abc̄d, ac̄d + ab̄d + ab̄c̄, ac̄d + ab̄d, empty
ab̄c̄d + ab̄cd + abc̄d + abcd, ad + ab̄c̄, ad, empty
ab̄c̄d + ab̄cd + abc̄d, ad + ab̄c̄, ad, empty
ab̄c̄d + ab̄cd + abc̄d + abcd̄, ac̄d + ab̄d + ab̄c̄ + abcd̄, ac̄d + ab̄d + abcd̄, empty
ab̄c̄d + ab̄cd + abc̄d + abcd̄ + abcd, ad + ab̄c̄ + abc, ad + abc, empty
ab̄c̄d + ab̄cd + abc̄d + abcd̄, ad + ab̄c̄ + abc, ad + abc, empty
ab̄c̄d + ab̄cd + abc̄d, ac̄d + ab̄d + ab̄c̄, ac̄d + ab̄d, empty
ab̄c̄d + ab̄cd + abc̄d + abcd, ad + ab̄c̄ + abc, ad, empty
ab̄c̄d + ab̄cd + abc̄d, ad + ab̄c̄, ad, empty
ab̄c̄d + ab̄cd, ac̄d + ab̄d + ab̄c̄, ab̄d, empty
ab̄c̄d + ab̄cd + abcd, ad + ab̄c̄, ad, empty
ab̄c̄d + ab̄cd, ad + ab̄c̄, ad, empty
ab̄c̄d + ab̄cd + abcd̄, ac̄d + ab̄d + ab̄c̄ + abcd̄, ab̄d + abcd̄, empty
ab̄c̄d + ab̄cd + abcd̄ + abcd, ad + ab̄c̄ + abc, ad + abc, empty
ab̄c̄d + ab̄cd + abcd̄, ad + ab̄c̄ + abc, ad + abc, empty
ab̄c̄d + ab̄cd, ac̄d + ab̄d + ab̄c̄, ab̄d, empty
ab̄c̄d + ab̄cd + abcd, ad + ab̄c̄ + abc, ad, empty
ab̄c̄d + ab̄cd, ad + ab̄c̄, ad, empty
ab̄c̄d + ab̄cd + abc̄d̄, ac̄d̄ + ab̄d + ab̄c̄, ac̄d̄ + ab̄d, empty
ab̄c̄d + ab̄cd + abc̄d̄ + abcd, ac̄d̄ + acd + ab̄d + ab̄c̄, ac̄d̄ + acd + ab̄c̄, ac̄d̄ + acd + ab̄d
ab̄c̄d + ab̄cd + abc̄d̄, ac̄d̄ + acd + ab̄d + ab̄c̄, ac̄d̄ + ab̄d, ac̄d̄ + acd + ab̄c̄
ab̄c̄d + ab̄cd + abc̄d̄ + abcd̄, ac̄d̄ + ab̄d + ab̄c̄ + abd̄, ab̄d + abd̄, empty
ab̄c̄d + ab̄cd + abc̄d̄ + abcd̄ + abcd, ac̄d̄ + acd + ab̄d + ab̄c̄ + abd̄ + abc, empty, empty
ab̄c̄d + ab̄cd + abc̄d̄ + abcd̄, ac̄d̄ + acd + ab̄d + ab̄c̄ + abd̄ + abc, empty, empty
ab̄c̄d + ab̄cd + abc̄d̄, ac̄d̄ + ab̄d + ab̄c̄ + abd̄, ab̄d + abd̄, ac̄d̄ + ab̄d
ab̄c̄d + ab̄cd + abc̄d̄ + abcd, ac̄d̄ + acd + ab̄d + ab̄c̄ + abd̄ + abc, empty, empty
ab̄c̄d + ab̄cd + abc̄d̄, ac̄d̄ + acd + ab̄d + ab̄c̄ + abd̄, empty, empty
ab̄c̄d + ab̄cd + abc̄d̄ + abc̄d, ac̄ + ab̄d, ac̄ + ab̄d, empty
ab̄c̄d + ab̄cd + abc̄d̄ + abc̄d + abcd, ad + ac̄, ad + ac̄, empty
ab̄c̄d + ab̄cd + abc̄d̄ + abc̄d, ad + ac̄, ad + ac̄, empty
ab̄c̄d + ab̄cd + abc̄d̄ + abc̄d + abcd̄, ac̄ + ab̄d + abd̄, ac̄ + ab̄d + abd̄, empty
ab̄c̄d + ab̄cd + abc̄d̄ + abc̄d + abcd̄ + abcd, ad + ac̄ + ab, ad + ab, empty
ab̄c̄d + ab̄cd + abc̄d̄ + abc̄d + abcd̄, ad + ac̄ + ab, ad + ab, empty
ab̄c̄d + ab̄cd + abc̄d̄ + abc̄d, ac̄ + ab̄d + abd̄, ac̄ + ab̄d, empty
ab̄c̄d + ab̄cd + abc̄d̄ + abc̄d + abcd, ad + ac̄ + ab, ad + ab, ad + ac̄
ab̄c̄d + ab̄cd + abc̄d̄ + abc̄d, ad + ac̄ + ab, ad + ab, ad + ac̄
ab̄c̄d + ab̄cd + abc̄d̄, ac̄ + ab̄d, ac̄ + ab̄d, empty
ab̄c̄d + ab̄cd + abc̄d̄ + abcd, ad + ac̄, ad + ac̄, empty
ab̄c̄d + ab̄cd + abc̄d̄, ad + ac̄, ad + ac̄, empty
ab̄c̄d + ab̄cd + abc̄d̄ + abcd̄, ac̄ + ab̄d + abd̄, ab̄d + abd̄, empty
ab̄c̄d + ab̄cd + abc̄d̄ + abcd̄ + abcd, ad + ac̄ + ab, ad + ab, empty
ab̄c̄d + ab̄cd + abc̄d̄ + abcd̄, ad + ac̄ + ab, ad + ab, empty
ab̄c̄d + ab̄cd + abc̄d̄, ac̄ + ab̄d + abd̄, ab̄d + abd̄, ac̄ + ab̄d
ab̄c̄d + ab̄cd + abc̄d̄ + abcd, ad + ac̄ + ab, ad + ab, ad + ac̄
ab̄c̄d + ab̄cd + abc̄d̄, ad + ac̄ + ab, ad + ab, ad + ac̄
ab̄c̄d + ab̄cd, ab̄d + ab̄c̄, ab̄d, empty
ab̄c̄d + ab̄cd + abcd, acd + ab̄d + ab̄c̄, acd + ab̄c̄, acd + ab̄d
ab̄c̄d + ab̄cd, acd + ab̄d + ab̄c̄, ab̄d, acd + ab̄c̄
ab̄c̄d + ab̄cd + abcd̄, ab̄d + ab̄c̄ + abd̄, ab̄d + abd̄, empty
ab̄c̄d + ab̄cd + abcd̄ + abcd, acd + ab̄d + ab̄c̄ + abd̄ + abc, empty, empty
ab̄c̄d + ab̄cd + abcd̄, acd + ab̄d + ab̄c̄ + abd̄ + abc, empty, empty
ab̄c̄d + ab̄cd, ab̄d + ab̄c̄, ab̄d, empty
ab̄c̄d + ab̄cd + abcd, acd + ab̄d + ab̄c̄ + abc, empty, empty
ab̄c̄d + ab̄cd, acd + ab̄d + ab̄c̄, ab̄d, acd + ab̄c̄
ab̄c̄d + ab̄cd + abc̄d, ac̄ + ab̄d, ac̄ + ab̄d, empty
ab̄c̄d + ab̄cd + abc̄d + abcd, ad + ac̄, ad, empty
ab̄c̄d + ab̄cd + abc̄d, ad + ac̄, ad, empty
ab̄c̄d + ab̄cd + abc̄d + abcd̄, ac̄ + ab̄d + abd̄, ac̄ + ab̄d + abd̄, empty
ab̄c̄d + ab̄cd + abc̄d + abcd̄ + abcd, ad + ac̄ + ab, ad + ab, empty
ab̄c̄d + ab̄cd + abc̄d + abcd̄, ad + ac̄ + ab, ad + ab, empty
ab̄c̄d + ab̄cd + abc̄d, ac̄ + ab̄d, ac̄ + ab̄d, empty
ab̄c̄d + ab̄cd + abc̄d + abcd, ad + ac̄ + ab, ad, empty
ab̄c̄d + ab̄cd + abc̄d, ad + ac̄ + ab, ad, empty
ab̄c̄d + ab̄cd, ac̄ + ab̄d, ab̄d, empty
ab̄c̄d + ab̄cd + abcd, ad + ac̄, ad, empty
ab̄c̄d + ab̄cd, ad + ac̄, ad, empty
ab̄c̄d + ab̄cd + abcd̄, ac̄ + ab̄d + abd̄, ab̄d + abd̄, empty
ab̄c̄d + ab̄cd + abcd̄ + abcd, ad + ac̄ + ab, ad + ab, empty
ab̄c̄d + ab̄cd + abcd̄, ad + ac̄ + ab, ad + ab, empty
ab̄c̄d + ab̄cd, ac̄ + ab̄d, ab̄d, empty
ab̄c̄d + ab̄cd + abcd, ad + ac̄ + ab, ad, empty
ab̄c̄d + ab̄cd, ad + ac̄, ad, empty
ab̄c̄d, ab̄d + ab̄c̄, ab̄c̄, ab̄d
ab̄c̄d + abcd, acd + ab̄d + ab̄c̄, acd + ab̄c̄, acd + ab̄d
ab̄c̄d, ab̄d + ab̄c̄, ab̄c̄, ab̄d
ab̄c̄d + abcd̄, ab̄d + ab̄c̄ + abcd̄, ab̄c̄ + abcd̄, ab̄d + abcd̄
ab̄c̄d + abcd̄ + abcd, acd + ab̄d + ab̄c̄ + abc, ab̄c̄ + abc, ab̄d + abc
ab̄c̄d + abcd̄, ab̄d + ab̄c̄ + abc, ab̄c̄ + abc, ab̄d + abc
ab̄c̄d, ab̄d + ab̄c̄, ab̄c̄, ab̄d
ab̄c̄d + abcd, acd + ab̄d + ab̄c̄ + abc, empty, empty
ab̄c̄d, ab̄d + ab̄c̄, ab̄c̄, ab̄d
ab̄c̄d + abc̄d, ac̄d + ab̄d + ab̄c̄, ac̄d, empty
ab̄c̄d + abc̄d + abcd, ad + ab̄c̄, ad, empty
ab̄c̄d + abc̄d, ad + ab̄c̄, ad, empty
ab̄c̄d + abc̄d + abcd̄, ac̄d + ab̄d + ab̄c̄ + abcd̄, ac̄d + abcd̄, empty
ab̄c̄d + abc̄d + abcd̄ + abcd, ad + ab̄c̄ + abc, ad + abc, empty
ab̄c̄d + abc̄d + abcd̄, ad + ab̄c̄ + abc, ad + abc, empty
ab̄c̄d + abc̄d, ac̄d + ab̄d + ab̄c̄, ac̄d, empty
ab̄c̄d + abc̄d + abcd, ad + ab̄c̄ + abc, ad, empty
ab̄c̄d + abc̄d, ad + ab̄c̄, ad, empty
ab̄c̄d, ac̄d + ab̄d + ab̄c̄, empty, empty
ab̄c̄d + abcd, ad + ab̄c̄, ad, empty
ab̄c̄d, ad + ab̄c̄, ab̄c̄, ad
ab̄c̄d + abcd̄, ac̄d + ab̄d + ab̄c̄ + abcd̄, empty, empty
ab̄c̄d + abcd̄ + abcd, ad + ab̄c̄ + abc, ab̄c̄ + abc, ad + abc
ab̄c̄d + abcd̄, ad + ab̄c̄ + abc, ab̄c̄ + abc, ad + abc
ab̄c̄d, ac̄d + ab̄d + ab̄c̄, empty, empty
ab̄c̄d + abcd, ad + ab̄c̄ + abc, ab̄c̄ + abc, ad
ab̄c̄d, ad + ab̄c̄, ab̄c̄, ad
ab̄c̄d + abc̄d̄, ac̄d̄ + ab̄d + ab̄c̄, ac̄d̄ + ab̄c̄, ac̄d̄ + ab̄d
ab̄c̄d + abc̄d̄ + abcd, ac̄d̄ + acd + ab̄d + ab̄c̄, ac̄d̄ + acd + ab̄c̄, ac̄d̄ + acd + ab̄d
ab̄c̄d + abc̄d̄, ac̄d̄ + ab̄d + ab̄c̄, ac̄d̄ + ab̄c̄, ac̄d̄ + ab̄d
ab̄c̄d + abc̄d̄ + abcd̄, ac̄d̄ + ab̄d + ab̄c̄ + abd̄, ab̄c̄ + abd̄, ab̄d + abd̄
ab̄c̄d + abc̄d̄ + abcd̄ + abcd, ac̄d̄ + acd + ab̄d + ab̄c̄ + abd̄ + abc, empty, empty
ab̄c̄d + abc̄d̄ + abcd̄, ac̄d̄ + ab̄d + ab̄c̄ + abd̄ + abc, empty, empty
ab̄c̄d + abc̄d̄, ac̄d̄ + ab̄d + ab̄c̄ + abd̄, empty, empty
ab̄c̄d + abc̄d̄ + abcd, ac̄d̄ + acd + ab̄d + ab̄c̄ + abd̄ + abc, empty, empty
ab̄c̄d + abc̄d̄, ac̄d̄ + ab̄d + ab̄c̄ + abd̄, empty, empty
ab̄c̄d + abc̄d̄ + abc̄d, ac̄ + ab̄d, ac̄, empty
ab̄c̄d + abc̄d̄ + abc̄d + abcd, ad + ac̄, ad + ac̄, empty
ab̄c̄d + abc̄d̄ + abc̄d, ad + ac̄, ac̄, empty
ab̄c̄d + abc̄d̄ + abc̄d + abcd̄, ac̄ + ab̄d + abd̄, ac̄ + abd̄, empty
ab̄c̄d + abc̄d̄ + abc̄d + abcd̄ + abcd, ad + ac̄ + ab, ac̄ + ab, ad + ab
ab̄c̄d + abc̄d̄ + abc̄d + abcd̄, ad + ac̄ + ab, ac̄ + ab, ad + ab
ab̄c̄d + abc̄d̄ + abc̄d, ac̄ + ab̄d + abd̄, ac̄, empty
ab̄c̄d + abc̄d̄ + abc̄d + abcd, ad + ac̄ + ab, empty, empty
ab̄c̄d + abc̄d̄ + abc̄d, ad + ac̄ + ab, ac̄, ad + ab
ab̄c̄d + abc̄d̄, ac̄ + ab̄d, ac̄, empty
ab̄c̄d + abc̄d̄ + abcd, ad + ac̄, ad + ac̄, empty
ab̄c̄d + abc̄d̄, ad + ac̄, ac̄, empty
ab̄c̄d + abc̄d̄ + abcd̄, ac̄ + ab̄d + abd̄, ab̄d + abd̄, ac̄ + abd̄
ab̄c̄d + abc̄d̄ + abcd̄ + abcd, ad + ac̄ + ab, ac̄ + ab, ad + ab
ab̄c̄d + abc̄d̄ + abcd̄, ad + ac̄ + ab, ac̄ + ab, ad + ab
ab̄c̄d + abc̄d̄, ac̄ + ab̄d + abd̄, ab̄d + abd̄, ac̄
ab̄c̄d + abc̄d̄ + abcd, ad + ac̄ + ab, empty, empty
ab̄c̄d + abc̄d̄, ad + ac̄ + ab, ac̄, ad + ab
ab̄c̄d, ab̄d + ab̄c̄, ab̄c̄, ab̄d
ab̄c̄d + abcd, acd + ab̄d + ab̄c̄, acd + ab̄c̄, acd + ab̄d
ab̄c̄d, ab̄d + ab̄c̄, ab̄c̄, ab̄d
ab̄c̄d + abcd̄, ab̄d + ab̄c̄ + abd̄, ab̄c̄ + abd̄, ab̄d + abd̄
ab̄c̄d + abcd̄ + abcd, acd + ab̄d + ab̄c̄ + abd̄ + abc, empty, empty
ab̄c̄d + abcd̄, ab̄d + ab̄c̄ + abd̄ + abc, empty, empty
ab̄c̄d, ab̄d + ab̄c̄, ab̄c̄, ab̄d
ab̄c̄d + abcd, acd + ab̄d + ab̄c̄ + abc, empty, empty
ab̄c̄d, ab̄d + ab̄c̄, ab̄c̄, ab̄d
ab̄c̄d + abc̄d, ac̄ + ab̄d, ac̄, empty
ab̄c̄d + abc̄d + abcd, ad + ac̄, ad, empty
ab̄c̄d + abc̄d, ad + ac̄, ac̄, ad
ab̄c̄d + abc̄d + abcd̄, ac̄ + ab̄d + abd̄, ac̄ + abd̄, empty
ab̄c̄d + abc̄d + abcd̄ + abcd, ad + ac̄ + ab, ac̄ + ab, ad + ab
ab̄c̄d + abc̄d + abcd̄, ad + ac̄ + ab, ac̄ + ab, ad + ab
ab̄c̄d + abc̄d, ac̄ + ab̄d, ac̄, empty
ab̄c̄d + abc̄d + abcd, ad + ac̄ + ab, ac̄ + ab, ad
ab̄c̄d + abc̄d, ad + ac̄ + ab, ac̄, ad
ab̄c̄d, ac̄ + ab̄d, ab̄d, ac̄
ab̄c̄d + abcd, ad + ac̄, ad, empty
ab̄c̄d, ad + ac̄, ac̄, ad
ab̄c̄d + abcd̄, ac̄ + ab̄d + abd̄, ab̄d + abd̄, ac̄ + abd̄
ab̄c̄d + abcd̄ + abcd, ad + ac̄ + ab, ac̄ + ab, ad + ab
ab̄c̄d + abcd̄, ad + ac̄ + ab, ac̄ + ab, ad + ab
ab̄c̄d, ac̄ + ab̄d, ab̄d, ac̄
ab̄c̄d + abcd, ad + ac̄ + ab, ac̄ + ab, ad
ab̄c̄d, ad + ac̄, ac̄, ad
ab̄c̄d + ab̄cd̄, ab̄d̄ + ab̄c̄, ab̄d̄ + ab̄c̄, empty
ab̄c̄d + ab̄cd̄ + abcd, ab̄d̄ + ab̄c̄ + abcd, ab̄d̄ + ab̄c̄ + abcd, empty
ab̄c̄d + ab̄cd̄, ab̄d̄ + ab̄c̄, ab̄d̄ + ab̄c̄, empty
ab̄c̄d + ab̄cd̄ + abcd̄, acd̄ + ab̄d̄ + ab̄c̄, acd̄ + ab̄c̄, empty
ab̄c̄d + ab̄cd̄ + abcd̄ + abcd, acd̄ + ab̄d̄ + ab̄c̄ + abc, ab̄d̄ + ab̄c̄ + abc, acd̄ + ab̄c̄ + abc
ab̄c̄d + ab̄cd̄ + abcd̄, acd̄ + ab̄d̄ + ab̄c̄ + abc, ab̄d̄ + ab̄c̄ + abc, acd̄ + ab̄c̄
ab̄c̄d + ab̄cd̄, acd̄ + ab̄d̄ + ab̄c̄, ab̄d̄ + ab̄c̄, acd̄ + ab̄c̄
ab̄c̄d + ab̄cd̄ + abcd, acd̄ + ab̄d̄ + ab̄c̄ + abc, ab̄d̄ + ab̄c̄ + abc, acd̄ + ab̄c̄ + abc
ab̄c̄d + ab̄cd̄, acd̄ + ab̄d̄ + ab̄c̄, ab̄d̄ + ab̄c̄, acd̄ + ab̄c̄
ab̄c̄d + ab̄cd̄ + abc̄d, ac̄d + ab̄d̄ + ab̄c̄, ac̄d + ab̄d̄, empty
ab̄c̄d + ab̄cd̄ + abc̄d + abcd, ac̄d + ab̄d̄ + ab̄c̄ + abd, ab̄d̄ + ab̄c̄ + abd, ac̄d + ab̄d̄ + abd
ab̄c̄d + ab̄cd̄ + abc̄d, ac̄d + ab̄d̄ + ab̄c̄ + abd, ab̄d̄ + ab̄c̄ + abd, ac̄d + ab̄d̄
ab̄c̄d + ab̄cd̄ + abc̄d + abcd̄, ac̄d + acd̄ + ab̄d̄ + ab̄c̄, ac̄d + acd̄, empty
ab̄c̄d + ab̄cd̄ + abc̄d + abcd̄ + abcd, ac̄d + acd̄ + ab̄d̄ + ab̄c̄ + abd + abc, empty, empty
ab̄c̄d + ab̄cd̄ + abc̄d + abcd̄, ac̄d + acd̄ + ab̄d̄ + ab̄c̄ + abd + abc, empty, empty
ab̄c̄d + ab̄cd̄ + abc̄d, ac̄d + acd̄ + ab̄d̄ + ab̄c̄, ac̄d + ab̄d̄, ac̄d + acd̄
ab̄c̄d + ab̄cd̄ + abc̄d + abcd, ac̄d + acd̄ + ab̄d̄ + ab̄c̄ + abd + abc, empty, empty
ab̄c̄d + ab̄cd̄ + abc̄d, ac̄d + acd̄ + ab̄d̄ + ab̄c̄ + abd, empty, empty
ab̄c̄d + ab̄cd̄, ac̄d + ab̄d̄ + ab̄c̄, ab̄d̄ + ab̄c̄, ac̄d + ab̄d̄
ab̄c̄d + ab̄cd̄ + abcd, ac̄d + ab̄d̄ + ab̄c̄ + abd, ab̄d̄ + ab̄c̄ + abd, ac̄d + ab̄d̄ + abd
ab̄c̄d + ab̄cd̄, ac̄d + ab̄d̄ + ab̄c̄, ab̄d̄ + ab̄c̄, ac̄d + ab̄d̄
ab̄c̄d + ab̄cd̄ + abcd̄, ac̄d + acd̄ + ab̄d̄ + ab̄c̄, acd̄ + ab̄c̄, ac̄d + acd̄
ab̄c̄d + ab̄cd̄ + abcd̄ + abcd, ac̄d + acd̄ + ab̄d̄ + ab̄c̄ + abd + abc, empty, empty
ab̄c̄d + ab̄cd̄ + abcd̄, ac̄d + acd̄ + ab̄d̄ + ab̄c̄ + abc, empty, empty
ab̄c̄d + ab̄cd̄, ac̄d + acd̄ + ab̄d̄ + ab̄c̄, empty, empty
ab̄c̄d + ab̄cd̄ + abcd, ac̄d + acd̄ + ab̄d̄ + ab̄c̄ + abd + abc, empty, empty
ab̄c̄d + ab̄cd̄, ac̄d + acd̄ + ab̄d̄ + ab̄c̄, empty, empty
ab̄c̄d + ab̄cd̄ + abc̄d̄, ac̄d̄ + ab̄d̄ + ab̄c̄, ac̄d̄ + ab̄d̄ + ab̄c̄, empty
ab̄c̄d + ab̄cd̄ + abc̄d̄ + abcd, ac̄d̄ + ab̄d̄ + ab̄c̄ + abcd, ac̄d̄ + ab̄d̄ + ab̄c̄ + abcd, empty
ab̄c̄d + ab̄cd̄ + abc̄d̄, ac̄d̄ + ab̄d̄ + ab̄c̄, ac̄d̄ + ab̄d̄ + ab̄c̄, empty
ab̄c̄d + ab̄cd̄ + abc̄d̄ + abcd̄, ad̄ + ab̄c̄, ad̄ + ab̄c̄, empty
ab̄c̄d + ab̄cd̄ + abc̄d̄ + abcd̄ + abcd, ad̄ + ab̄c̄ + abc, ad̄ + ab̄c̄ + abc, empty
ab̄c̄d + ab̄cd̄ + abc̄d̄ + abcd̄, ad̄ + ab̄c̄ + abc, ad̄ + ab̄c̄, empty
ab̄c̄d + ab̄cd̄ + abc̄d̄, ad̄ + ab̄c̄, ad̄ + ab̄c̄, empty
ab̄c̄d + ab̄cd̄ + abc̄d̄ + abcd, ad̄ + ab̄c̄ + abc, ad̄ + ab̄c̄ + abc, empty
ab̄c̄d + ab̄cd̄ + abc̄d̄, ad̄ + ab̄c̄, ad̄ + ab̄c̄, empty
ab̄c̄d + ab̄cd̄ + abc̄d̄ + abc̄d, ac̄ + ab̄d̄, ac̄ + ab̄d̄, empty
ab̄c̄d + ab̄cd̄ + abc̄d̄ + abc̄d + abcd, ac̄ + ab̄d̄ + abd, ac̄ + ab̄d̄ + abd, empty
ab̄c̄d + ab̄cd̄ + abc̄d̄ + abc̄d, ac̄ + ab̄d̄ + abd, ac̄ + ab̄d̄, empty
ab̄c̄d + ab̄cd̄ + abc̄d̄ + abc̄d + abcd̄, ad̄ + ac̄, ad̄ + ac̄, empty
ab̄c̄d + ab̄cd̄ + abc̄d̄ + abc̄d + abcd̄ + abcd, ad̄ + ac̄ + ab, ad̄ + ac̄ + ab, empty
ab̄c̄d + ab̄cd̄ + abc̄d̄ + abc̄d + abcd̄, ad̄ + ac̄ + ab, ad̄ + ac̄, empty
ab̄c̄d + ab̄cd̄ + abc̄d̄ + abc̄d, ad̄ + ac̄, ad̄ + ac̄, empty
ab̄c̄d + ab̄cd̄ + abc̄d̄ + abc̄d + abcd, ad̄ + ac̄ + ab, ad̄ + ac̄ + ab, empty
ab̄c̄d + ab̄cd̄ + abc̄d̄ + abc̄d, ad̄ + ac̄ + ab, ad̄ + ac̄, empty
ab̄c̄d + ab̄cd̄ + abc̄d̄, ac̄ + ab̄d̄, ac̄ + ab̄d̄, empty
ab̄c̄d + ab̄cd̄ + abc̄d̄ + abcd, ac̄ + ab̄d̄ + abd, ac̄ + ab̄d̄ + abd, empty
ab̄c̄d + ab̄cd̄ + abc̄d̄, ac̄ + ab̄d̄, ac̄ + ab̄d̄, empty
ab̄c̄d + ab̄cd̄ + abc̄d̄ + abcd̄, ad̄ + ac̄, ad̄ + ac̄, empty
ab̄c̄d + ab̄cd̄ + abc̄d̄ + abcd̄ + abcd, ad̄ + ac̄ + ab, ad̄ + ac̄ + ab, empty
ab̄c̄d + ab̄cd̄ + abc̄d̄ + abcd̄, ad̄ + ac̄ + ab, ad̄ + ac̄, empty
ab̄c̄d + ab̄cd̄ + abc̄d̄, ad̄ + ac̄, ad̄ + ac̄, empty
ab̄c̄d + ab̄cd̄ + abc̄d̄ + abcd, ad̄ + ac̄ + ab, ad̄ + ac̄ + ab, empty
